"PlotVisit","PlotID","Date","Latitude","Longitude","GDMforb","GDMgrass","GDMshrub","GDMherb","GDMtotal","cc","cti","elev","gsri","slope","Year","cover_class","ndvi_dur","ndvi_ti","sum_precip","class_name","cc_std","cti_std","elev_std","gsri_std","ndvi_ti_std","sum_precip_std","slope_std","ndvi_dur_std"
"1040.2015-07-17",1040,2015-07-17,46.55205,-113.85761,0.922,2.02,6.254,2.942,9.196,43.8981618047752,5.39157996005,1696.85260929068,582435.795461625,26.1965140910645,2015,"2",186.108317796275,25.1288207069186,123.089950250514,"Dry Forest (Burn >15)",1.26238905533239,-0.501951923271708,0.59299951825415,0.410232958321937,-0.530148076252432,-0.616734149596482,1.18928747118651,-0.942243029753492
"1041.2015-08-13",1041,2015-08-13,46.16954,-113.95236,0,71,73.539,71,144.539,15.3226154675273,4.99725060372813,1602.10738459958,579924.770422043,22.1950973697335,2015,"2",265.241074848724,22.7723613276505,122.833167243193,"Dry Forest (Burn >15)",-0.195724645203121,-0.732088736109179,0.307970014113654,0.3646810004834,-0.720632757451129,-0.627217812745681,0.748664131780442,0.974003936674462
"1045.2015-08-13",1045,2015-08-13,46.17096,-113.95475,0,20.129,51.037,20.129,71.166,35,5.47451743294297,1587.57593357283,523072.177238446,11.4321271596859,2015,"2",233.123600670852,22.619945356061,122.918440434919,"Dry Forest (Burn >15)",0.80834588555361,-0.453548309971357,0.264253908166344,-0.666669498570823,-0.732953321095567,-0.62373636968977,-0.43652006825504,0.196260120395143
"1046.2015-08-04",1046,2015-08-04,46.43477,-113.8822,0,0,4.948,0,4.948,43.4578356100297,7.23820017210643,1996.04928650678,618525.261886149,3.38213400695559,2015,"2",292.790598184359,45.0394403754942,134.382626834543,"Dry Forest (Burn >15)",1.23992069550873,0.575764668989891,1.49309639200609,1.06492410121025,1.07932929195712,-0.155688776716481,-1.32295982501505,1.64113209554118
"1047.2015-08-04",1047,2015-08-04,46.43317,-113.88142,0,1.179,0.34,1.179,1.519,35,5.76567539430748,1971.07874833489,639660.171951389,15.5198841373999,2015,"2",261.820518022992,48.1248931205959,134.901881660411,"Dry Forest (Burn >15)",0.808345885553611,-0.283623945511939,1.4179755599382,1.44832789728443,1.32874224075443,-0.134489193691934,0.0136107867991407,0.891173110541877
"1071.2015-08-26",1071,2015-08-26,46.46227,-113.76657,0,6.051,16.765,6.051,22.816,25,4.1131503796405,1623.3812303042,594020.462930095,26.9831276814631,2015,"2",270.447403672562,35.6538226836877,131.510316090187,"Dry Forest (Burn >15)",0.298079630859162,-1.24806352859798,0.371969795760902,0.620387885405036,0.320641741640892,-0.272956420778104,1.27590686905526,1.10007829812119
"1072.2015-08-26",1072,2015-08-26,46.45983,-113.76781,0.361,14.464,13.796,14.825,28.621,40.7119758085168,3.9168979668684,1520.34205318732,604765.753449418,30.6005214340639,2015,"2",NA,28.2989720671331,132.272824092347,"Dry Forest (Burn >15)",1.09980873582533,-1.36259952259121,0.0619889428321803,0.815315858238191,-0.273888504576884,-0.241825556136394,1.67424281510175,NA
"1073.2015-08-26",1073,2015-08-26,46.45919,-113.76843,1.325,13.611,24.523,14.936,39.459,35.8724536611669,4.38673527226494,1483.57574464919,595913.939993874,27.2416251437553,2015,"2",NA,26.7250416694308,132.524191132861,"Dry Forest (Burn >15)",0.85286425176142,-1.08839508337657,-0.0486180320930858,0.654737040040244,-0.401117360152731,-0.23156301031199,1.30437179110549,NA
"1074.2015-08-26",1074,2015-08-26,46.46082,-113.76708,0.12,4.22,74.433,4.34,78.773,25.5902857530726,3.88060789525072,1573.29312000351,611994.673029079,34.1579281320868,2015,"2",211.189185917881,30.7369024648353,132.0316807449,"Dry Forest (Burn >15)",0.328199920901148,-1.38377897901727,0.221285797819201,0.946454112425286,-0.076818103670946,-0.251670699908464,2.06597317663905,-0.334894831060603
"1075.2015-08-26",1075,2015-08-26,46.46345,-113.76576,0,8.233,41.863,8.233,50.096,37.3033247212628,4.70636927891037,1661.62974542724,621656.13349099,20.5766402187781,2015,"2",133.898456284558,37.1352018163243,131.005990923919,"Dry Forest (Burn >15)",0.925876773440003,-0.901851651130037,0.487035809221454,1.12172056046233,0.440389204422245,-0.293546471560524,0.570444754943725,-2.20653600356131
"108.2014-08-22",108,2014-08-22,46.69677,-113.75497,0,8.758,0,8.758,8.758,55,5.47300666854438,1629.30562795682,457338.58412093,28.1675652815321,2014,"2",195.093089730825,26.7300220164601,184.027524562685,"Dry Forest (Burn >15)",1.82887839494251,-0.454430015829832,0.389792626734821,-1.85912828136453,-0.400714773193466,1.87116023594658,1.4063333872128,-0.724671412070363
"109.2014-08-22",109,2014-08-22,46.69764,-113.75593,0.109,2.252,32.335,2.361,34.696,45,7.96822815793722,1575.59729046086,526334.236815647,20.402312008598,2014,"2",193.597425667778,25.3494095591565,183.967412734688,"Dry Forest (Burn >15)",1.31861214024806,1.00182048057933,0.228217614858583,-0.607493186911188,-0.512316749489833,1.86870605425219,0.55124828442549,-0.760889810498063
"11.2014-08-29",11,2014-08-29,46.57806,-113.83122,0.079,3.412,54.698,3.491,58.189,45,6.69366498310443,1994.25461218387,625941.480870921,9.13763121297691,2014,"2",NA,25.5350604914313,182.239013897731,"Dry Forest (Burn >15)",1.31861214024806,0.257965370343515,1.48769733222212,1.19946011307412,-0.497309633746723,1.79814082728048,-0.689182696694381,NA
"131.2015-08-20",131,2015-08-20,46.44442,-113.9044,0.045,29.01,12.64,29.055,41.695,44.5913356446563,4.89853333696745,1545.49030339182,521016.416590685,14.3048431715328,2015,"2",263.741525017923,18.769623881604,125.15594417809,"Dry Forest (Burn >15)",1.29775937724522,-0.78970168523434,0.137644399971695,-0.703962604325173,-1.04419452687533,-0.532385949803511,-0.120185677098639,0.937691442060176
"132.2015-08-20",132,2015-08-20,46.43963,-113.91031,0,16.459,33.976,16.459,50.435,55,4.58920590996863,1483.54018105651,476258.750216382,19.2063890754446,2015,"2",229.031113890125,30.8194361193169,124.440770611927,"Dry Forest (Burn >15)",1.82887839494251,-0.970230035537064,-0.0487250208433982,-1.51590167283116,-0.0701464856492615,-0.561584294503452,0.419557037755463,0.0971581091570391
"133.2015-08-20",133,2015-08-20,46.44043,-113.90961,0.593,8.868,89.036,9.461,98.497,53.1931550934101,11.1212823263324,1476.81390784367,566472.404992019,10.0004722404436,2015,"2",265.467775865246,26.5788837596819,124.409365382811,"Dry Forest (Burn >15)",1.73668119661257,2.84199247230408,-0.0689601970733477,0.120644571838694,-0.412932052605375,-0.562866473751278,-0.594169374819597,0.979493637164858
"134.2015-08-20",134,2015-08-20,46.44423,-113.90306,1.579,17.032,98.534,18.611,117.145,45,6.04443543740024,1558.8338514398,502677.547755887,16.3322563422668,2015,"2",233.925431418387,18.3930160804614,125.560349175017,"Dry Forest (Burn >15)",1.31861214024806,-0.120935201102464,0.177786844047266,-1.03664402597606,-1.07463766439289,-0.515875333280014,0.103066641731956,0.215676930762751
"135.2015-08-20",135,2015-08-20,46.44241,-113.90115,0,5.865,36.66,5.865,42.525,45,6.60631786545359,1629.05935511853,527729.180660761,16.5884041649328,2015,"2",267.997450361833,25.5771328912954,126.428842526854,"Dry Forest (Burn >15)",1.31861214024806,0.206988219024611,0.389051744804267,-0.582187814715327,-0.493908706174668,-0.480417411656053,0.131272828906374,1.04075121570369
"146.2014-07-22",146,2014-07-22,46.82685,-113.92958,0,19.423,19.851,19.423,39.274,42.6180030858547,5.95158539971405,1247.15403129107,566496.380809776,13.3736010340005,2014,"2",176.288572109808,20.1960642754678,161.29035291996,"Dry Forest (Burn >15)",1.19706687584059,-0.17512394308265,-0.759864049464555,0.121079511921885,-0.928888043740252,0.942871207189379,-0.222731112630943,-1.18003403544682
"147.2014-07-16",147,2014-07-16,46.82719,-113.92465,0,14.702,482.691,14.702,497.393,55,6.51286739829759,1257.58840416493,549792.204796716,4,2014,"2",NA,28.9851368915162,162.139869009822,"Dry Forest (Burn >15)",1.82887839494251,0.152449056964615,-0.728473505656668,-0.181947303613578,-0.218422287347638,0.977554345372245,-1.25492237825041,NA
"148.2014-07-22",148,2014-07-22,46.82853,-113.93294,0,17.757,48.325,17.757,66.082,42.42158490875,6.57447462515671,1261.15639249329,580362.878627622,5.91212753424452,2014,"2",NA,17.8145652841109,160.473978210135,"Dry Forest (Burn >15)",1.18704431908208,0.188404003279944,-0.71773964601017,0.372628625933034,-1.12139680503472,0.909541129975149,-1.0443649486736,NA
"149.2014-07-22",149,2014-07-22,46.82486,-113.93153,0.731,42.143,34,42.874,76.874,33.0536039654478,6.8029257407361,1234.70632961671,544125.029512086,3.56857948626663,2014,"2",NA,18.0215272988902,161.365332988902,"Dry Forest (Burn >15)",0.709027864083305,0.321731666528256,-0.79731144850233,-0.284754295005446,-1.10466700533933,0.945932413590442,-1.3024290391878,NA
"150.2014-07-22",150,2014-07-22,46.83824,-113.92753,2.469,19.107,121.297,21.576,142.873,17.4277629521758,7.96833171868105,1425.76643215933,613425.583562147,22.6380439946869,2014,"2",219.719275630456,37.8758672963113,159.526557929038,"Dry Forest (Burn >15)",-0.0883060729460198,1.00188092025783,-0.222530329281777,0.972411948466563,0.500260988791397,0.870860863740483,0.797440011589502,-0.128333614897664
"153.2015-08-18",153,2015-08-18,46.60326,-113.90753,5.589,0.74,4.861,6.329,11.19,0,6.38373312012642,1343.54922704804,593809.541531849,6.95118573366587,2015,"2",302.139388641309,26.7643488890967,114.222197938312,"Dry Forest (Burn >15)",-0.97758600587696,0.0770842616990955,-0.469870807718448,0.616561606300403,-0.397939956259105,-0.978777296849051,-0.929947149791106,1.86751863911917
"161.2014-08-04",161,2014-08-04,46.82724,-113.94535,0,14.416,34.247,14.416,48.663,54.5721739198787,5.3077225184036,1231.33379198107,490821.24584832,15.6855604571574,2014,"2",NA,16.3610694163072,158.638656798969,"Dry Forest (Burn >15)",1.8070478737861,-0.550892444802281,-0.807457318472213,-1.25172661420239,-1.23889032070406,0.834610582016073,0.0318545385391001,NA
"164.2014-08-04",164,2014-08-04,46.83067,-113.94137,0.217,15.336,70.83,15.553,86.383,23.5155094990284,5.86770517497918,1260.88361018702,511786.144323591,12.4619457401996,2014,"2",280.489745986028,18.5319243532896,158.756823187843,"Dry Forest (Burn >15)",0.222331090053134,-0.224077761181897,-0.718560278456263,-0.871406961319259,-1.06340899722454,0.839434953493904,-0.323119706950644,1.34325961406164
"165.2014-08-04",165,2014-08-04,46.82622,-113.94515,0,18.311,38.766,18.311,57.077,45,4.55826084134953,1253.09094374335,464028.122079607,19.7749685617113,2014,"2",NA,15.6119822600349,158.81656261138,"Dry Forest (Burn >15)",1.31861214024806,-0.98829006416761,-0.742003569235429,-1.73777483157829,-1.29944287230242,0.841873931055631,0.482167210452813,NA
"172.2014-08-12",172,2014-08-12,46.76244,-113.73286,3.115,10.143,0,13.258,13.258,21.5713776061105,5.24437172262044,1272.52763232507,539792.276206376,19.9314799724671,2014,"2",229.53212028406,19.6834567834717,178.797706862177,"Dry Forest (Burn >15)",0.123128600090009,-0.587864965357795,-0.683530651717501,-0.363353828182271,-0.970324732847645,1.65764280862247,0.499401751432948,0.1092902781639
"174.2014-08-12",174,2014-08-12,46.76221,-113.73434,11.157,3.456,25.604,14.613,40.217,28.6628754160823,4.92870351834286,1312.7408998172,582937.809545984,20.9314799724671,2014,"2",213.080210259463,21.0864816982416,179.029055874685,"Dry Forest (Burn >15)",0.48498380285683,-0.772093892983647,-0.562553919322582,0.41933988638701,-0.856911042819691,1.6670880797186,0.609518585067689,-0.289102547397388
"175.2014-08-22",175,2014-08-22,46.75914,-113.73231,0.123,37.093,76.279,37.216,113.495,49.6949688114043,5.43025728887014,1280.46064793634,503630.964963719,18.7749685617113,2014,"2",NA,23.0474510974335,179.406053964116,"Dry Forest (Burn >15)",1.55818055537831,-0.479379226004736,-0.659665137509373,-1.01934829225414,-0.698395842374575,1.68247975621118,0.372050376818072,NA
"176.2015-08-18",176,2015-08-18,46.85037,-113.89031,0,4.146,9.417,4.146,13.563,45,4.5586005657185,1099.01706937534,360332.962072613,31.961886281466,2015,"2",215.036589455117,30.7225321833794,115.594286079615,"Dry Forest (Burn >15)",1.31861214024806,-0.988091795684004,-1.20551611200788,-3.61888612367635,-0.0779797271243171,-0.92275914348883,1.82415200151931,-0.241727656915953
"179.2015-08-18",179,2015-08-18,46.85001,-113.89094,0,11.302,33.561,11.302,44.863,42.9499907677453,8.94057851764586,1090.15100893726,333542.809869825,36.1875088776657,2015,"2",211.238857691377,34.1036998197272,115.603971602291,"Dry Forest (Burn >15)",1.21400708694489,1.56929943987359,-1.23218857828344,-4.10488043452258,0.195337370957431,-0.922363713284076,2.28946418194825,-0.333691999403718
"192.2015-08-04",192,2015-08-04,46.51348,-113.86186,0,0,19.4,0,19.4,55,7.24233983464422,1880.63769067171,594524.614470581,1.56857948626663,2015,"2",111.473695183955,37.9840903005056,123.29738687686,"Dry Forest (Burn >15)",1.82887839494251,0.578180641139561,1.14589461967211,0.629533588595743,0.509009208528894,-0.608265147935894,-1.52266270645728,-2.74956498463703
"206.2014-08-26",206,2014-08-26,46.76406,-113.88225,0,0.425,47.405,0.425,47.83,13.23977599773,6.95557763576078,2047.76556581777,567584.864740065,17.2941426237327,2014,"2",178.181205550274,58.7799341472547,175.041265128201,"Dry Forest (Burn >15)",-0.302004914741445,0.41082171278366,1.64867853871653,0.140825461611309,2.19004378109862,1.5042788061155,0.208986513363681,-1.13420278649324
"216.2015-08-03",216,2015-08-03,46.71538,-113.74931,0,10.433,0,10.433,10.433,55.3228630788222,4.49036910181716,1842.80261956738,467711.201490261,22.4322460771533,2015,"2",231.510759528357,37.0922488636742,107.85710292202,"Dry Forest (Burn >15)",1.84535300834348,-1.02791275089758,1.03207240233981,-1.67096089090248,0.43691709725839,-1.23864461735246,0.77477819654208,0.157204209015885
"217.2015-08-03",217,2015-08-03,46.71454,-113.74426,0,3.127,370.627,3.127,373.754,58.9723653007113,5.45211366580687,1885.62817243973,475835.399201324,21.7057384587999,2015,"2",220.785975916472,42.5169948043851,108.053840658773,"Dry Forest (Burn >15)",2.03157479136972,-0.466623500751843,1.16090787810702,-1.52358159130463,0.875427096705606,-1.23061241856185,0.694777477997488,-0.102502830487986
"218.2015-08-03",218,2015-08-03,46.71438,-113.7466,0,0.976,205.826,0.976,206.802,54.1840544971329,5.28972960907096,1886.90201814436,524665.89682293,14.254374348933,2015,"2",237.112370787095,36.7497414691554,108.045710259168,"Dry Forest (Burn >15)",1.78724344936423,-0.561393389611747,1.16474008823396,-0.637758179020247,0.409230470267445,-1.23094435785805,-0.125743144040608,0.292850570668019
"22.2015-07-21",22,2015-07-21,46.75237,-113.88403,0,17.318,39.683,17.318,57.001,43.7288093081513,8.13973650464568,1944.06875443304,656031.074868578,18,2015,"2",215.483436215033,50.0121331217639,110.550711542587,"Dry Forest (Burn >15)",1.25374756891485,1.10191544853878,1.33671927294557,1.74530887824137,1.48129751632195,-1.12867283328326,0.286713292635959,-0.230906995788485
"25.2014-08-28",25,2014-08-28,46.75571,-113.84053,0,1.898,443.173,1.898,445.071,25.3653442610487,6.09736431149082,1675.62561418072,571736.293112184,24.9222369241336,2014,"2",178.334767089137,48.8644660545199,180.115677730009,"Dry Forest (Burn >15)",0.316721915635104,-0.0900450779224363,0.529140680932132,0.216135618696769,1.38852570902938,1.71145151957624,1.04896810439103,-1.13048420212988
"300.2014-07-17",300,2014-07-17,46.85456,-113.88437,21.499,67.023,58.926,88.522,147.448,34.219522162131,8.04707589605091,1030.76426801391,485588.030710638,11.7149815071334,2014,"2",210.602824919686,24.5204971652898,160.422850372143,"Dry Forest (Burn >15)",0.768520735233469,1.04783726035495,-1.41084637737664,-1.34666122917196,-0.579321983900612,0.907453737056719,-0.405373043134302,-0.349093912779435
"36.2015-08-20",36,2015-08-20,46.75427,-113.89183,0.489,17.464,17.318,17.953,35.271,23.32672041009,4.42951274486601,2061.21484390907,661171.727848834,22.7068018571546,2015,"2",208.220602622768,52.9781182373128,110.380139613507,"Dry Forest (Burn >15)",0.212697819919159,-1.06342947772784,1.68913905878925,1.83856434329167,1.72105328472008,-1.13563676234475,0.805011409691939,-0.406780848251673
"363.2014-07-23",363,2014-07-23,46.55149,-113.91377,0,30.885,0,30.885,30.885,0,5.33792134118288,1363.6768677886,513773.295733986,11.7052662183563,2014,"2",147.626668675105,16.4704682201857,140.484134908413,"Dry Forest (Burn >15)",-0.97758600587696,-0.533267936977925,-0.409319244528823,-0.835358480783131,-1.23004705505575,0.0934170968216558,-0.406442859972288,-1.87409914267412
"430.2015-07-24",430,2015-07-24,46.5074,-113.84422,0,1.054,123.197,1.054,124.251,31.1914234857567,5.02715760920733,1861.4711106492,621023.472096493,17.3643172075314,2015,"2",189.296579160865,26.844126209728,126.998328648413,"Dry Forest (Burn >15)",0.614007078189592,-0.714634537449725,1.0882342909569,1.11024358802521,-0.391491146820235,-0.457167038787353,0.216713916333224,-0.865037376928511
"431.2015-07-24",431,2015-07-24,46.50759,-113.8444,0,1.633,67.419,1.633,69.052,45,5.47771673319113,1870.44259330198,598493.46070993,6.23333000573494,2015,"2",189.296999818569,24.8510400875665,127.003436114884,"Dry Forest (Burn >15)",1.31861214024806,-0.451681148040297,1.11522390716461,0.701531563013601,-0.552602506481943,-0.456958516585732,-1.00899514955742,-0.865027190451016
"462.2014-08-07",462,2014-08-07,46.82254,-113.91258,0.263,10.033,205.067,10.296,215.363,45,8.53885222636658,1253.40124861024,561964.737058245,13.6249822446685,2014,"2",145.239773355825,18.1580671273643,165.444106438751,"Dry Forest (Burn >15)",1.31861214024806,1.33484565948458,-0.741070054721841,0.0388719505256187,-1.09362979165908,1.11245623210999,-0.195049809676911,-1.93189923817339
"482.2014-08-05",482,2014-08-05,46.73969,-113.98071,20.235,24.975,0,45.21,45.21,8.07082033750753,4.54732537033486,1314.6382784002,575751.534241388,24.8991847016936,2014,"2",244.881761581748,26.7170040651115,153.907010125383,"Dry Forest (Burn >15)",-0.565759279283785,-0.994672177002594,-0.556845886242921,0.288975232697394,-0.401767080877743,0.641431950827331,1.0464296666477,0.480991008279448
"488.2015-08-18",488,2015-08-18,46.60317,-113.9015,5.645,19.793,0,25.438,25.438,5.21805031349823,6.30549980013053,1376.95118573367,571564.514079174,4.68744941893203,2015,"2",224.33668429087,28.3760734566404,115.01917777615,"Dry Forest (Burn >15)",-0.711326506849366,0.0314260659982135,-0.369385070811666,0.213019412706847,-0.267656004356644,-0.946239052812775,-1.17922262495357,-0.0165203068840002
"5.2014-07-17",5,2014-07-17,46.45097,-113.83656,1.016,7.224,87.926,8.24,96.166,25.0081110954039,5.18606211597673,1941.10616150562,619214.593670209,6.20792471424295,2014,"2",283.640440425486,34.9755427623822,192.85715081068,"Dry Forest (Burn >15)",0.298493512686484,-0.621895368663189,1.32780667185327,1.07742911883026,0.265812901513173,2.23164681285391,-1.01179269981409,1.41955556136133
